5.00E-01	-0.564110322
4.44E-01	-0.88633408
4.00E-01	-1.264418552
3.64E-01	-1.667762383
3.34E-01	-2.074698246
3.07E-01	-2.477811819
2.86E-01	-2.875928781
2.67E-01	-3.250329117
2.50E-01	-3.612502727
2.35E-01	-3.965558099
2.22E-01	-4.335790756
2.11E-01	-4.713667996
2.00E-01	-5.131218776
1.90E-01	-5.539052648
1.82E-01	-5.986237699
1.74E-01	-6.459718272
1.67E-01	-6.887976073
1.60E-01	-6.96108315
1.54E-01	-7.351463426
1.48E-01	-7.885663168

